2021-05-31T22:42:34.184251,22,12.713116036758423,0.44936,12.263756036758423,200,None,
2021-05-31T22:42:34.180022,14,7.302656354187012,0.547023,6.755633354187012,200,None,
2021-05-31T22:42:34.179708,13,19.14348377885437,0.301196,18.84228777885437,200,None,
2021-05-31T22:42:34.193474,24,22.33385300476074,0.232445,22.101408004760742,200,None,
2021-05-31T22:42:34.180681,17,10.942779874053954,0.437641,10.505138874053955,200,None,
2021-05-31T22:42:34.198273,25,13.646339970321655,0.422345,13.223994970321655,200,None,
2021-05-31T22:42:34.175967,5,11.504766120300292,0.455485,11.049281120300293,200,None,
2021-05-31T22:42:34.174431,1,25.307762021148683,0.161363,25.14639902114868,200,None,
2021-05-31T22:42:34.180261,15,8.168681739242555,0.512308,7.656373739242554,200,None,
2021-05-31T22:42:34.180503,16,14.527365142303466,0.390006,14.137359142303467,200,None,
2021-05-31T22:42:34.175161,3,25.759933738265993,0.139586,25.62034773826599,200,None,
2021-05-31T22:42:34.202874,26,17.342648345428465,0.352506,16.990142345428467,200,None,
2021-05-31T22:42:34.176219,6,8.97019794593811,0.52561,8.44458794593811,200,None,
2021-05-31T22:42:34.177952,11,20.30921516809082,0.299646,20.00956916809082,200,None,
2021-05-31T22:42:34.177058,8,22.857714912994386,0.271508,22.586206912994385,200,None,
2021-05-31T22:42:34.181053,18,6.21206485484314,0.537207,5.67485785484314,200,None,
2021-05-31T22:42:34.183013,21,23.76526491067505,0.221651,23.54361391067505,200,None,
2021-05-31T22:42:34.177653,10,21.055667085739135,0.290646,20.765021085739136,200,None,
2021-05-31T22:42:34.173785,0,25.778557918441773,0.183288,25.595269918441772,200,None,
2021-05-31T22:42:34.175549,4,14.951849956573486,0.433764,14.518085956573486,200,None,
2021-05-31T22:42:34.181956,20,24.353047920059204,0.206899,24.146148920059204,200,None,
2021-05-31T22:42:34.178320,12,8.458857895370484,0.554546,7.904311895370483,200,None,
2021-05-31T22:42:34.177365,9,11.864627028625488,0.466818,11.397809028625488,200,None,
2021-05-31T22:42:34.186858,23,20.458719837921144,0.333418,20.125301837921143,200,None,
2021-05-31T22:42:34.222588,28,11.770761836410523,0.467301,11.303460836410522,200,None,
2021-05-31T22:42:34.174852,2,29.033514866333007,0.140355,28.893159866333008,200,None,
2021-05-31T22:42:34.217422,27,18.278119104553223,0.352726,17.925393104553223,200,None,
2021-05-31T22:42:34.176499,7,22.390412161209106,0.275827,22.114585161209106,200,None,
2021-05-31T22:42:34.225967,29,18.12650378392029,0.361003,17.765500783920288,200,None,
2021-05-31T22:42:34.181283,19,7.518616744430542,0.563433,6.955183744430542,200,None,
2021-05-31T22:43:01.386690,24,5.684911871536255,1.627633,4.057278871536255,200,None,
2021-05-31T22:43:01.626240,5,5.449771881027222,1.65467,3.7951018810272217,200,None,
2021-05-31T22:43:01.496712,17,5.617130852737427,1.93304,3.6840908527374268,200,None,
2021-05-31T22:43:02.518281,0,4.6142347210693355,1.181505,3.432729721069336,200,None,
2021-05-31T22:43:01.212520,14,6.014651799804687,2.415607,3.5990447998046875,200,None,
2021-05-31T22:43:03.227811,2,4.003700027481079,0.535316,3.468384027481079,200,None,
2021-05-31T22:43:01.686653,15,5.608255851547241,1.465142,4.143113851547241,200,None,
2021-05-31T22:43:01.914660,26,5.389388137313842,1.411197,3.9781911373138428,200,None,
2021-05-31T22:43:01.617736,25,5.721722160125733,1.231576,4.490146160125732,200,None,
2021-05-31T22:43:02.755913,12,4.752217898925782,0.949659,3.8025588989257812,200,None,
2021-05-31T22:43:01.831200,3,5.693776155593872,1.716028,3.977748155593872,200,None,
2021-05-31T22:43:01.100573,22,6.479251172866821,2.284215,4.195036172866821,200,None,
2021-05-31T22:43:02.274321,8,5.449641039413452,1.168994,4.280647039413452,200,None,
2021-05-31T22:43:01.709788,16,6.026921255737305,1.807456,4.219465255737305,200,None,
2021-05-31T22:43:02.051166,6,5.70845201083374,1.229687,4.47876501083374,200,None,
2021-05-31T22:43:03.084434,23,4.731681871826172,0.639782,4.091899871826172,200,None,
2021-05-31T22:43:02.454813,21,5.3780728093719485,1.199035,4.179037809371948,200,None,
2021-05-31T22:43:03.134183,28,5.110523891067505,0.520225,4.590298891067505,200,None,
2021-05-31T22:43:02.116917,11,6.271716043151855,1.193489,5.0782270431518555,200,None,
2021-05-31T22:43:03.498961,7,4.945788921463013,0.238087,4.707701921463013,200,None,
2021-05-31T22:43:03.986165,19,4.479333104248047,0.07887,4.400463104248047,200,None,
2021-05-31T22:43:03.515709,29,4.978648044235229,0.166607,4.8120410442352295,200,None,
2021-05-31T22:43:01.358416,13,7.1391319880981445,1.486402,5.6527299880981445,200,None,
2021-05-31T22:43:03.253786,27,5.33428311756897,0.300313,5.03397011756897,200,None,
2021-05-31T22:43:02.818792,9,5.781483074462891,0.823563,4.957920074462891,200,None,
2021-05-31T22:43:01.675331,1,6.947207043212891,1.751494,5.195713043212891,200,None,
2021-05-31T22:43:02.497405,10,6.166887228744507,1.069668,5.097219228744507,200,None,
2021-05-31T22:43:02.525302,4,6.194031937515259,0.946887,5.247144937515259,200,None,
2021-05-31T22:43:02.698107,20,6.038222836502075,1.058533,4.979689836502075,200,None,
2021-05-31T22:43:02.309422,18,6.514403780395508,1.307157,5.207246780395508,200,None,
2021-05-31T22:43:08.724414,4,3.4976198950653075,0.305738,3.1918818950653076,200,None,
2021-05-31T22:43:07.820913,23,4.500416598175049,0.828873,3.671543598175049,200,None,
2021-05-31T22:43:08.604947,9,3.722451970199585,0.436554,3.285897970199585,200,None,
2021-05-31T22:43:07.084757,5,5.259838875961304,0.903575,4.356263875961304,200,None,
2021-05-31T22:43:07.300823,15,5.052607047042846,1.55496,3.4976470470428467,200,None,
2021-05-31T22:43:07.242526,2,5.126175116348266,1.535675,3.5905001163482666,200,None,
2021-05-31T22:43:07.309502,26,5.070539026031494,1.52526,3.545279026031494,200,None,
2021-05-31T22:43:08.449909,7,3.935456984390259,0.427814,3.507642984390259,200,None,
2021-05-31T22:43:07.741455,16,4.73205417036438,1.213319,3.51873517036438,200,None,
2021-05-31T22:43:07.516487,12,5.238148925842285,1.327389,3.910759925842285,200,None,
2021-05-31T22:43:07.530779,3,5.250722105758667,1.262793,3.987929105758667,200,None,
2021-05-31T22:43:08.594777,27,4.23806300062561,0.401019,3.8370440006256104,200,None,
2021-05-31T22:43:08.828705,18,4.0303378472595215,0.210928,3.8194098472595215,200,None,
2021-05-31T22:43:08.741002,20,4.202086177856446,0.238507,3.9635791778564453,200,None,
2021-05-31T22:43:08.502464,13,4.463296914337159,0.401773,4.061523914337158,200,None,
2021-05-31T22:43:08.501062,29,4.486050050384522,0.516982,3.9690680503845215,200,None,
2021-05-31T22:43:07.344816,25,5.655927111785889,1.636568,4.019359111785889,200,None,
2021-05-31T22:43:08.399660,11,5.117816899520874,0.552582,4.565234899520874,200,None,
2021-05-31T22:43:08.627226,1,4.934563971115113,0.386376,4.548187971115112,200,None,
2021-05-31T22:43:07.157693,0,6.418114846618653,1.394808,5.023306846618652,200,None,
2021-05-31T22:43:07.837471,21,5.764866123672485,1.013546,4.751320123672485,200,None,
2021-05-31T22:43:08.669736,10,4.938981981704712,0.272598,4.666383981704712,200,None,
2021-05-31T22:43:08.469078,19,5.225953187088013,0.437929,4.788024187088013,200,None,
2021-05-31T22:43:07.118518,17,6.588059059249878,1.515087,5.072972059249878,200,None,
2021-05-31T22:43:07.235608,14,6.486602157150268,1.637961,4.8486411571502686,200,None,
2021-05-31T22:43:07.729965,8,6.1167710421752925,1.13707,4.979701042175293,200,None,
2021-05-31T22:43:07.076331,24,6.839099990478516,1.557541,5.281558990478516,200,None,
2021-05-31T22:43:07.766377,6,6.256260247467041,1.096773,5.159487247467041,200,None,
2021-05-31T22:43:07.585086,22,6.459494133834839,1.16238,5.297114133834839,200,None,
2021-05-31T22:43:08.251804,28,5.878734024002076,0.732052,5.146682024002075,200,None,
2021-05-31T22:43:13.522533,11,4.070783073867798,0.688039,3.382744073867798,200,None,
2021-05-31T22:43:13.006833,25,4.611727974945069,1.183481,3.4282469749450684,200,None,
2021-05-31T22:43:12.361540,15,5.276508047439576,1.702702,3.573806047439575,200,None,
2021-05-31T22:43:14.049816,22,3.625164998626709,0.252975,3.372189998626709,200,None,
2021-05-31T22:43:12.838043,27,4.852001145339965,1.033776,3.818225145339966,200,None,
2021-05-31T22:43:14.138608,28,3.6980689760131837,0.166942,3.5311269760131836,200,None,
2021-05-31T22:43:12.389465,26,5.683250014968872,0.705746,4.977504014968872,200,None,
2021-05-31T22:43:12.325920,23,6.161623112716675,0.764665,5.396958112716675,200,None,
2021-05-31T22:43:12.391778,7,6.111699889358521,1.014134,5.0975658893585205,200,None,
2021-05-31T22:43:13.923252,24,4.7889411486969,0.383986,4.404955148696899,200,None,
2021-05-31T22:43:13.584011,0,5.346540184661865,0.580147,4.766393184661865,200,None,
2021-05-31T22:43:12.478865,16,6.454211926757813,1.453037,5.0011749267578125,200,None,
2021-05-31T22:43:14.027015,6,4.914979857223511,0.189418,4.725561857223511,200,None,
2021-05-31T22:43:12.351543,5,6.606030167114258,1.413737,5.192293167114258,200,None,
