0,0.7553920745849609
1,0.6308579444885254
2,0.5887858867645264
3,0.03610587120056152
4,0.04275822639465332
5,0.06019401550292969
6,0.07134318351745605
7,0.04958486557006836
8,0.03430294990539551
9,0.040399789810180664
10,0.031755685806274414
11,0.0419619083404541
12,0.03676581382751465
13,0.039903879165649414
14,0.037481069564819336
15,0.0706627368927002
16,0.04712486267089844
17,0.04223895072937012
18,0.041383981704711914
19,0.03438591957092285
20,0.035204172134399414
21,0.03326225280761719
22,0.039884090423583984
23,0.03709077835083008
24,0.039771080017089844
25,0.042912960052490234
26,0.037593841552734375
27,0.0442659854888916
28,0.03303074836730957
29,0.04636383056640625
30,0.05230879783630371
31,0.06584787368774414
32,0.0845792293548584
33,0.060858726501464844
34,0.05785799026489258
35,0.05352425575256348
36,0.05481910705566406
37,0.0411229133605957
38,0.03846621513366699
39,0.04529976844787598
40,0.03549790382385254
41,0.03494572639465332
42,0.038581132888793945
43,0.03470802307128906
44,0.04239511489868164
45,0.03661608695983887
46,0.03924918174743652
47,0.03957176208496094
48,0.03598904609680176
49,0.03854537010192871
50,0.03626704216003418
51,0.03620100021362305
52,0.03319692611694336
53,0.039312124252319336
54,0.04047894477844238
55,0.053501129150390625
56,0.0828249454498291
57,0.07852005958557129
58,0.04697108268737793
59,0.05820488929748535
60,0.03728604316711426
61,0.03401803970336914
62,0.033288002014160156
63,0.040743112564086914
64,0.03844189643859863
65,0.03635406494140625
66,0.036341190338134766
67,0.04061007499694824
68,0.041516780853271484
69,0.040666818618774414
70,0.03790283203125
71,0.03953123092651367
72,0.035205841064453125
73,0.0375819206237793
74,0.03701210021972656
75,0.03446388244628906
76,0.03886103630065918
77,0.04064488410949707
78,0.043267011642456055
79,0.03444981575012207
80,0.03431224822998047
81,0.03772306442260742
82,0.04006600379943848
83,0.03836703300476074
84,0.040206193923950195
85,0.03686094284057617
86,0.036850929260253906
87,0.0336458683013916
88,0.03838515281677246
89,0.037222862243652344
90,0.037393808364868164
91,0.04048585891723633
92,0.04154610633850098
93,0.03847813606262207
94,0.03812909126281738
95,0.03763413429260254
96,0.04159402847290039
97,0.03695487976074219
98,0.03895998001098633
99,0.03319406509399414
100,0.03837275505065918
101,0.04029583930969238
102,0.033431053161621094
103,0.04140901565551758
104,0.0362849235534668
105,0.039942026138305664
106,0.03971099853515625
107,0.03664064407348633
108,0.03825211524963379
109,0.04114937782287598
110,0.03828096389770508
111,0.03712582588195801
112,0.039414167404174805
113,0.034755706787109375
114,0.03921222686767578
115,0.03696012496948242
116,0.03607511520385742
117,0.03661298751831055
118,0.03658103942871094
119,0.03784012794494629
120,0.03654813766479492
121,0.042291879653930664
122,0.037695884704589844
123,0.03903317451477051
124,0.03827095031738281
125,0.03916597366333008
126,0.039346933364868164
127,0.03995203971862793
128,0.03849625587463379
129,0.041501760482788086
130,0.03905010223388672
131,0.03862476348876953
132,0.03949475288391113
133,0.036863088607788086
134,0.04779624938964844
135,0.04492902755737305
136,0.037856101989746094
137,0.03817582130432129
138,0.03432321548461914
139,0.03565788269042969
140,0.037654876708984375
141,0.036904096603393555
142,0.03825712203979492
143,0.034171104431152344
144,0.0392308235168457
145,0.036038875579833984
146,0.03432106971740723
147,0.03720211982727051
148,0.035711050033569336
149,0.0364837646484375
150,0.0372617244720459
151,0.037698984146118164
152,0.03481602668762207
153,0.0367429256439209
154,0.034973859786987305
155,0.03584694862365723
156,0.04633188247680664
157,0.036463022232055664
158,0.03769516944885254
159,0.03954005241394043
160,0.03990793228149414
161,0.043894052505493164
162,0.038664817810058594
163,0.03977179527282715
164,0.038275957107543945
165,0.0328679084777832
166,0.03770804405212402
167,0.03866076469421387
168,0.03462791442871094
169,0.035214900970458984
170,0.03429079055786133
171,0.03874993324279785
172,0.036434173583984375
173,0.03780198097229004
174,0.038848161697387695
175,0.037635087966918945
176,0.03676867485046387
177,0.042005062103271484
178,0.04262518882751465
179,0.033188819885253906
180,0.039379119873046875
181,0.03830289840698242
182,0.042777061462402344
183,0.04008817672729492
184,0.03603410720825195
185,0.04479622840881348
186,0.033796072006225586
187,0.0424346923828125
188,0.04684114456176758
189,0.03301405906677246
190,0.037451982498168945
